DayOfWeek,Date,Sales,Open,Promo,SchoolHoliday,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c,dow_sin,dow_cos,Year_Normalized,day_year,day_year_sin,day_year_cos,is_weekend
7,2015-01-25,7459.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,25,0.4169258813287287,0.908940487313808,1
1,2015-01-26,7583.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,26,0.4324994021339788,0.901634220265486,0
2,2015-01-27,7161.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,27,0.44794493940789115,0.8940611451454876,0
3,2015-01-28,6613.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,28,0.4632579225674917,0.88622350294858,0
4,2015-01-29,6168.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,29,0.4784338202547012,0.8781236129591848,0
5,2015-01-30,7499.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,30,0.49346814167723735,0.8697638720650646,0
6,2015-01-31,6737.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,31,0.5083564379375122,0.8611467540480452,1
7,2015-02-01,13899.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,32,0.5230943033491326,0.8522748088519838,1
1,2015-02-02,8625.0,1,1,1,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,33,0.5376773767406141,0.8431506618282,0
2,2015-02-03,7101.0,1,1,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,34,0.5521013427459208,0.8337770129585915,0
3,2015-02-04,6797.0,1,1,1,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,35,0.5663619330814524,0.8241566360566663,0
4,2015-02-05,6083.0,1,1,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,36,0.580454927809098,0.8142923779467267,0
5,2015-02-06,6975.0,1,1,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,37,0.5943761565849831,0.804187157621448,0
6,2015-02-07,5707.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,38,0.6081214998935418,0.7938439653781019,1
7,2015-02-08,11453.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,39,0.6216868902665479,0.7832658619336791,1
1,2015-02-09,5957.0,1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,40,0.6350683134867438,0.7724559775191742,0
2,2015-02-10,5312.0,1,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,41,0.6482618097757122,0.7614175109532997,0
3,2015-02-11,5556.0,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,42,0.6612634749656386,0.7501537286959042,0
4,2015-02-12,5710.0,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,43,0.6740694616546161,0.7386679638813748,0
5,2015-02-13,5810.0,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,44,0.6866759803451553,0.726963615332308,0
6,2015-02-14,5591.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,45,0.6990793005655562,0.7150441465537444,1
7,2015-02-15,12273.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,46,0.7112757519738152,0.7029130847082615,1
1,2015-02-16,8644.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,47,0.7232617254437388,0.6905740195722293,0
2,2015-02-17,7141.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,48,0.7350336741329413,0.6780306024735382,0
3,2015-02-18,6553.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,49,0.746588114532413,0.6652865452111116,0
4,2015-02-19,6447.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,50,0.7579216274973472,0.6523456189565257,0
5,2015-02-20,6708.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,51,0.7690308592589181,0.6392116531380588,0
6,2015-02-21,5444.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,52,0.7799125224167177,0.6258885343075018,1
7,2015-02-22,12454.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,53,0.7905633969115482,0.612380204990065,1
1,2015-02-23,6250.0,1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,54,0.8009803309782905,0.5986906625177214,0
2,2015-02-24,5425.0,1,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,55,0.8111602420785621,0.5848239578463322,0
3,2015-02-25,6278.0,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,56,0.8211001178128892,0.5707841943569036,0
4,2015-02-26,6205.0,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,57,0.8307970168121247,0.5565755266413303,0
5,2015-02-27,7026.0,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,58,0.8402480696078469,0.5422021592729844,0
6,2015-02-28,6146.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,59,0.8494504794814806,0.527668345562516,1
7,2015-03-01,15153.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,60,0.8584015232918917,0.512978386299228,1
1,2015-03-02,8484.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,61,0.8670985522812081,0.4981366284784055,0
2,2015-03-03,7571.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,62,0.8755389928586302,0.4831474640149687,0
3,2015-03-04,7826.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,63,0.8837203473619977,0.4680153284438345,0
4,2015-03-05,6613.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,64,0.8916401947968874,0.45274469960737107,0
5,2015-03-06,7086.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,65,0.8992961915530253,0.4373400963303323,0
6,2015-03-07,5279.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,66,0.9066860720977985,0.4218060770826634,1
7,2015-03-08,7638.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,67,0.9138076496466615,0.4061472386305789,1
1,2015-03-09,6367.0,1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,68,0.9206588168102428,0.3903682146763026,0
2,2015-03-10,5954.0,1,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,69,0.9272375462179537,0.374473674486883,0
3,2015-03-11,5680.0,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,70,0.9335418911179212,0.35846832151248087,0
4,2015-03-12,5689.0,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,71,0.9395699859530622,0.342356891994542,0
5,2015-03-13,5946.0,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,72,0.945320046913132,0.3261441535642696,0
6,2015-03-14,5538.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,73,0.9507903724625832,0.3098349038318025,1
7,2015-03-15,12554.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,74,0.9559793438440766,0.2934339689665273,1
1,2015-03-16,8318.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,75,0.9608854255574977,0.27694620226893646,0
2,2015-03-17,7002.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,76,0.9655071658143364,0.2603764827344581,0
3,2015-03-18,6749.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,77,0.969843196967294,0.24372971360968387,0
4,2015-03-19,6390.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,78,0.9738922359149924,0.22701082094141847,0
5,2015-03-20,6912.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,79,0.9776530844816641,0.2102247521189836,0
6,2015-03-21,5460.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,80,0.981124629771712,0.19337647441020586,1
7,2015-03-22,12561.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,81,0.984305844499033,0.17647097349152166,1
1,2015-03-23,6441.0,1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,82,0.9871957872910085,0.15951325197263655,0
2,2015-03-24,5333.0,1,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,83,0.9897936029670716,0.14250832791617088,0
3,2015-03-25,5348.0,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,84,0.992098522791769,0.12546123335273648,0
4,2015-03-26,5833.0,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,85,0.9941098647022418,0.10837701279187609,0
5,2015-03-27,6524.0,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,86,0.9958270335100595,0.09126072172931188,0
6,2015-03-28,6508.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,87,0.9972495210773451,0.07411742515094437,1
7,2015-03-29,10433.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,88,0.998376906467142,0.056952196034039754,1
1,2015-03-30,9651.0,1,1,1,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,89,0.9992088560679753,0.03977011384605572,0
2,2015-03-31,9013.0,1,1,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,90,0.9997451236925734,0.022576263041545485,0
3,2015-04-01,9980.0,1,1,1,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,91,0.9999855506507186,0.005375731557583884,0
4,2015-04-02,10449.0,1,1,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,92,0.9999300657962057,-0.011826390691832589,0
5,2015-04-03,13738.0,1,1,1,1,0,1,0,-0.9749279121818236,-0.2225209339563146,1.0,93,0.9995786855478958,-0.029025013321975237,0
6,2015-04-04,7141.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,94,0.9989315138848577,-0.046215046983708354,1
7,2015-04-05,10110.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,95,0.9979887423155984,-0.06339140486951038,1
1,2015-04-06,11675.0,1,0,1,1,0,1,0,0.7818314824680298,0.6234898018587336,1.0,96,0.9967506498213929,-0.08054900421874167,0
2,2015-04-07,6636.0,1,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,97,0.9952176027737294,-0.09768276782171598,0
3,2015-04-08,6363.0,1,0,1,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,98,0.9933900548258936,-0.11478762552212701,0
4,2015-04-09,5434.0,1,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,99,0.9912685467787256,-0.13185851571739118,0
5,2015-04-10,6162.0,1,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,100,0.9888537064205885,-0.1488903868564548,0
6,2015-04-11,5073.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,101,0.986146248341595,-0.16587819893463143,1
7,2015-04-12,12072.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,102,0.9831469737221499,-0.1828169249850199,1
1,2015-04-13,8583.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,103,0.9798567700958665,-0.1997015525660636,0
2,2015-04-14,7525.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,104,0.9762766110869321,-0.21652708524481437,0
3,2015-04-15,7509.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,105,0.9724075561219968,-0.23328854407545518,0
4,2015-04-16,7611.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,106,0.9682507501166718,-0.2499809690726521,0
5,2015-04-17,8591.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,107,0.9638074231367307,-0.26659942067929354,0
6,2015-04-18,5201.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,108,0.9590788900341131,-0.28313898122818354,1
7,2015-04-19,10711.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,109,0.9540665500578387,-0.2995947563972602,1
1,2015-04-20,6433.0,1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,110,0.9487718864399473,-0.31596187665790293,0
2,2015-04-21,5723.0,1,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,111,0.9431964659565866,-0.33223549871590435,0
3,2015-04-22,4652.0,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,112,0.9373419384643772,-0.3484108069446808,0
4,2015-04-23,4491.0,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,113,0.9312100364121947,-0.3644830148102912,0
5,2015-04-24,6847.0,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,114,0.9248025743285089,-0.38044736628785164,0
6,2015-04-25,5460.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,115,0.9181214482844364,-0.39629913726891813,1
7,2015-04-26,11850.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,116,0.9111686353326631,-0.41203363695942635,1
1,2015-04-27,8744.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,117,0.9039461929224011,-0.42764620926777464,0
2,2015-04-28,7712.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,118,0.8964562582905575,-0.44313223418263453,0
3,2015-04-29,7349.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,119,0.8887010478292915,-0.45848712914008766,0
4,2015-04-30,9697.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,120,0.8806828564301475,-0.47370635037968,0
5,2015-05-01,11360.0,1,1,0,1,1,0,0,-0.9749279121818236,-0.2225209339563146,1.0,121,0.8724040568049612,-0.48878539428899265,0
6,2015-05-02,6463.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,122,0.8638670987837349,-0.503719798736334,1
7,2015-05-03,7896.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,123,0.8550745085896932,-0.518505144391157,1
1,2015-05-04,8766.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,124,0.8460288880917339,-0.533137056031809,0
2,2015-05-05,6618.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,125,0.8367329140344921,-0.5476112038402312,0
3,2015-05-06,6592.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,126,0.8271893372462497,-0.5619233046832195,0
4,2015-05-07,6363.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,127,0.8174009818249189,-0.5760691233798758,0
5,2015-05-08,6171.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,128,0.8073707443023492,-0.5900444739548627,0
6,2015-05-09,4702.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,129,0.7971015927871943,-0.6038452208771035,1
7,2015-05-10,13336.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,130,0.7865965660866021,-0.6174672802835514,1
1,2015-05-11,5943.0,1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,131,0.7758587728069828,-0.6309066211876704,0
2,2015-05-12,5274.0,1,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,132,0.7648913904341225,-0.6441592666722685,0
3,2015-05-13,7121.0,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,133,0.753697664392914,-0.6572212950663319,0
4,2015-05-14,14501.0,1,0,0,1,1,0,0,-0.433883739117558,-0.9009688679024191,1.0,134,0.742280907086982,-0.6700888411055113,0
5,2015-05-15,5902.0,1,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,135,0.7306444969184916,-0.6827580970759147,0
6,2015-05-16,5458.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,136,0.7187918772884232,-0.6952253139408722,1
7,2015-05-17,11456.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,137,0.7067265555776158,-0.7074868024503348,1
1,2015-05-18,8118.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,138,0.6944521021088763,-0.719538934232584,0
2,2015-05-19,7003.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,139,0.6819721490904629,-0.7313781428679254,0
3,2015-05-20,5674.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,140,0.6692903895412567,-0.7430009249440493,0
4,2015-05-21,5894.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,141,0.6564105761979381,-0.7544038410927472,0
5,2015-05-22,6621.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,142,0.6433365204044917,-0.765583517007675,0
6,2015-05-23,5141.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,143,0.6300720909843687,-0.7765366444428655,1
7,2015-05-24,11124.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,144,0.6166212130956382,-0.7872599821916922,1
1,2015-05-25,13018.0,1,0,0,1,1,0,0,0.7818314824680298,0.6234898018587336,1.0,145,0.6029878670694714,-0.7977503570459932,0
2,2015-05-26,6888.0,1,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,146,0.5891760872322963,-0.8080046647350754,0
3,2015-05-27,6272.0,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,147,0.5751899607119775,-0.8180198708443174,0
4,2015-05-28,5399.0,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,148,0.5610336262283677,-0.8277930117131022,0
5,2015-05-29,6678.0,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,149,0.5467112728685939,-0.8373211953118121,0
6,2015-05-30,5958.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,150,0.5322271388474397,-0.8466016020976267,1
7,2015-05-31,12040.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,151,0.5175855102531889,-0.8556314858488706,1
